hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,total_stay,room_mismatch
Resort Hotel,0,197,2016,April,18,30,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,C,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-02,Taylor Vasquez,Taylor.Vasquez86@hotmail.com,337-018-7460,************4544,2,True
Resort Hotel,0,197,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-02,Christine Stewart,Christine_Stewart73@att.com,971-730-1474,************7151,2,False
Resort Hotel,1,52,2016,April,18,30,1,1,2,0,0,BB,TUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,77.5,0,0,Canceled,2016-03-10,Paul Donovan,Paul_Donovan@verizon.com,522-883-6067,************8285,2,False
Resort Hotel,0,197,2016,April,18,30,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-02,Robert Sutton,Robert.Sutton@verizon.com,280-440-7967,************7779,2,False
Resort Hotel,1,18,2016,April,18,30,1,1,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,178.0,0,1,Canceled,2016-04-14,Jeffery White,White.Jeffery71@xfinity.com,196-583-9925,************2874,2,False
Resort Hotel,1,8,2016,April,18,30,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,91.0,0,1,Canceled,2016-04-22,John Howell,Howell.John@zoho.com,188-227-9934,************3064,2,False
Resort Hotel,1,45,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,86.0,0,0,Canceled,2016-03-30,David Taylor,DavidTaylor@yandex.com,369-225-7461,************1611,2,False
Resort Hotel,0,197,2016,April,18,30,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-02,David Jimenez,David_J@mail.com,543-870-2090,************3171,2,False
Resort Hotel,1,197,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-15,David Gardner,David_Gardner@xfinity.com,834-374-4096,************1395,2,False
Resort Hotel,1,197,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-21,Katelyn Fletcher,Katelyn_Fletcher@yandex.com,449-897-6103,************1279,2,False
Resort Hotel,0,197,2016,April,18,30,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-02,Kyle Aguilar,Aguilar.Kyle64@hotmail.com,463-443-2479,************8804,2,False
Resort Hotel,1,31,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,86.0,0,0,Canceled,2016-03-30,Brittany Torres,Brittany.T@outlook.com,187-903-4459,************4249,2,False
Resort Hotel,1,19,2016,April,18,30,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,127.0,0,0,Canceled,2016-04-18,Craig Brown,Craig_B@hotmail.com,327-708-2087,************9334,2,False
Resort Hotel,1,178,2016,April,18,30,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,48.06,0,1,Canceled,2016-03-29,Aaron Hampton,Aaron.Hampton@hotmail.com,963-451-0188,************9901,2,False
Resort Hotel,0,197,2016,April,18,30,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,C,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-02,Billy Ewing,Ewing.Billy@outlook.com,289-683-8413,************8824,2,True
Resort Hotel,1,22,2016,April,18,30,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,100.0,0,0,Canceled,2016-04-09,Nathan Barton,Nathan_Barton@outlook.com,541-003-7018,************9950,4,False
Resort Hotel,1,187,2016,April,18,30,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,52.2,0,0,Canceled,2015-10-29,Natalie Daniel,Natalie.Daniel@outlook.com,477-136-2065,************4020,4,False
Resort Hotel,1,187,2016,April,18,30,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,44.1,0,0,Canceled,2015-10-29,Jennifer Hale,Hale_Jennifer36@protonmail.com,201-665-6433,************5613,4,False
Resort Hotel,1,187,2016,April,18,30,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,52.2,0,0,Canceled,2015-10-29,Terry Thompson,Terry_T@att.com,814-123-0250,************9784,4,False
Resort Hotel,1,32,2016,April,18,30,2,5,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,93.57,0,0,Canceled,2016-04-18,Anthony Adams,AnthonyAdams@att.com,693-679-6475,************3427,7,False
Resort Hotel,0,171,2016,April,18,30,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,40,0,0,Contract,64.83,0,0,Check-Out,2016-05-07,Caleb Allen,Caleb_A@protonmail.com,364-939-4347,************1391,7,False
Resort Hotel,1,55,2016,April,18,30,2,5,3,1,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,136.0,0,1,Canceled,2016-04-15,Amanda Rodriguez,Rodriguez.Amanda@hotmail.com,357-981-7082,************4150,7,False
Resort Hotel,1,32,2016,April,18,30,2,5,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,93.57,0,0,Canceled,2016-04-18,Jason Gilmore,Jason.Gilmore@outlook.com,924-385-8623,************1937,7,False
Resort Hotel,1,246,2016,April,18,30,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,46.98,0,0,Canceled,2016-02-03,Nicole Morgan,Morgan_Nicole43@att.com,462-032-0320,************5418,7,False
Resort Hotel,0,173,2016,April,18,30,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,46.98,0,2,Check-Out,2016-05-07,Mary Mills,Mills_Mary@att.com,107-162-5270,************1864,7,True
Resort Hotel,0,206,2016,April,18,30,2,6,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,69,0,0,Transient,37.4,0,0,Check-Out,2016-05-08,Breanna Bowen,Breanna.Bowen59@verizon.com,946-354-7731,************4518,8,False
Resort Hotel,0,255,2016,April,18,30,4,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Transient,42.3,0,0,Check-Out,2016-05-12,Jaclyn Miller,JaclynMiller@yahoo.com,881-503-7531,************8555,12,False
Resort Hotel,1,171,2016,April,18,30,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,65.7,0,2,Canceled,2015-11-28,Ryan Simpson,Ryan.Simpson81@yandex.com,943-980-8759,************8215,14,False
Resort Hotel,1,171,2016,April,18,30,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,65.7,0,2,Canceled,2015-11-28,Tiffany Gallagher,Tiffany_G76@yandex.com,952-619-8209,************9334,14,False
Resort Hotel,0,171,2016,April,18,30,2,5,2,0,1,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,63.4,0,1,Check-Out,2016-05-07,Teresa Galloway,Galloway.Teresa@hotmail.com,755-762-5689,************4206,7,False
Resort Hotel,1,36,2016,May,19,1,2,0,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,125.0,0,0,Canceled,2016-03-27,Michelle Garza,Michelle.G18@yahoo.com,337-723-7332,************1036,2,False
Resort Hotel,1,14,2016,May,19,1,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,5,0,0,Transient,72.0,0,0,Canceled,2016-04-18,Elizabeth Davis,Elizabeth.D@aol.com,923-967-8095,************5629,3,False
Resort Hotel,1,76,2016,May,19,1,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,73.0,0,1,Canceled,2016-03-11,Jared Molina,Jared_Molina@zoho.com,688-740-0027,************8371,4,False
Resort Hotel,1,32,2016,May,19,1,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,95.0,0,0,Canceled,2016-04-18,Jeffrey Ruiz,JeffreyRuiz@aol.com,234-388-8858,************9627,5,False
Resort Hotel,1,232,2016,May,19,1,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,0,0,Transient,70.4,0,0,Canceled,2016-02-23,Christopher Steele,Steele.Christopher@mail.com,380-471-4330,************5387,6,False
Resort Hotel,0,229,2016,May,19,1,2,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,0,0,Transient,70.4,0,1,Check-Out,2016-05-07,Jo Cabrera,JoCabrera64@gmail.com,594-344-1831,************7243,6,False
Resort Hotel,1,186,2016,May,19,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,46.98,0,0,Canceled,2016-03-29,Veronica Montoya,Veronica_Montoya@zoho.com,787-921-5639,************1695,7,False
Resort Hotel,1,0,2016,May,19,1,1,0,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,135.0,0,1,Canceled,2016-05-01,Vincent Rodriguez,Rodriguez.Vincent@yahoo.com,699-242-9033,************3135,1,False
Resort Hotel,1,3,2016,May,19,1,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6,0,0,Transient,70.0,0,0,No-Show,2016-05-01,Steven Wilkerson,Steven_W88@xfinity.com,533-170-7392,************4542,1,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient,85.0,0,0,Check-Out,2016-05-04,Brandon Horn,Brandon_Horn@comcast.net,165-186-4154,************7563,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Melanie Lewis,MelanieLewis32@protonmail.com,516-995-6253,************9764,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298,0,0,Transient-Party,54.5,0,0,Check-Out,2016-05-04,Andrew Klein,Andrew.Klein66@verizon.com,857-576-8420,************9900,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-18,Kylie Williams,Kylie.Williams@aol.com,736-878-2359,************8809,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,Marcia Nelson,Nelson_Marcia@verizon.com,831-560-5525,************9408,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Edwin Lee,Edwin.L@yandex.com,562-729-2470,************6803,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Nancy Stevenson,Nancy_Stevenson@yahoo.com,643-781-9479,************1254,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,Chris Rogers,Chris_Rogers@zoho.com,179-626-2559,************1962,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,James Castillo,James_Castillo@verizon.com,336-695-4483,************6080,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,John Anderson,JAnderson60@protonmail.com,612-014-8485,************5532,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Kristin Baker,Kristin_B@xfinity.com,893-811-4330,************6454,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Patrick Sutton,Patrick_Sutton@yandex.com,215-257-6238,************3548,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-19,Randy Frazier,Frazier.Randy@outlook.com,148-990-9023,************9235,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,Chris Guzman,Chris_G76@comcast.net,181-383-5220,************5693,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,John Warren,John.Warren@aol.com,342-526-8626,************1616,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Sandy Mcdaniel,SandyMcdaniel@comcast.net,492-319-2863,************2790,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Daniel Wang,Wang_Daniel71@comcast.net,617-826-2555,************8607,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Maria Coleman,MariaColeman@yahoo.com,271-731-0562,************1371,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Donald Page,Donald_P@gmail.com,151-042-2177,************8504,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-18,Ryan Golden,RyanGolden@aol.com,861-000-3533,************2797,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Sharon Montoya,Sharon_M@hotmail.com,393-480-9900,************5444,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Christopher Smith,Christopher.S78@att.com,684-171-3485,************2587,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298,0,0,Transient-Party,54.5,0,0,Check-Out,2016-05-04,Kevin Edwards,Kevin.E@protonmail.com,828-825-7193,************3688,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,Vanessa Howard,Howard.Vanessa@yandex.com,451-864-5701,************2729,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,James Stephens,James_Stephens@mail.com,451-698-1816,************8281,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298,0,0,Transient-Party,54.5,0,0,Check-Out,2016-05-04,Mr. Scott Gordon,Gordon_Mr.27@mail.com,543-360-5338,************5713,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Christopher Mccormick,Mccormick_Christopher@xfinity.com,567-244-7480,************1024,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Thomas Hunter,THunter17@att.com,947-143-1310,************3544,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,Arthur Jordan,Arthur.J@yandex.com,629-594-6351,************5853,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,Brenda Diaz,Brenda.Diaz@protonmail.com,392-026-3233,************9296,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298,0,0,Transient-Party,42.5,0,0,Check-Out,2016-05-04,Kayla Garcia,Kayla_Garcia@gmail.com,379-400-4064,************4797,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Joel Bates,Bates.Joel@mail.com,399-688-4492,************9945,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Ruth Torres DDS,DDS.Ruth@comcast.net,674-348-6064,************4961,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298,0,0,Transient-Party,54.5,0,1,Check-Out,2016-05-04,Oscar Wilson,OWilson@att.com,370-883-6705,************9638,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,Joseph Barnett,Joseph.B37@yandex.com,732-952-0003,************2229,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,Justin Ramirez,JRamirez@yandex.com,536-825-3024,************2889,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient,85.0,0,0,Check-Out,2016-05-04,Lisa Chavez,LisaChavez@xfinity.com,272-154-9711,************1279,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Check-Out,2016-05-04,Alicia Acosta,Alicia.Acosta@yandex.com,109-685-3256,************5042,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298,0,0,Transient-Party,54.5,0,0,Check-Out,2016-05-04,David Bond,DBond@outlook.com,549-609-9320,************8891,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient,85.0,0,0,Check-Out,2016-05-04,Jacob Rosales,Jacob_Rosales@gmail.com,146-043-4221,************5308,2,False
Resort Hotel,0,199,2016,May,19,2,1,1,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298,0,0,Transient-Party,54.5,0,1,Check-Out,2016-05-04,Eric Fry,EFry86@verizon.com,853-844-9905,************2451,2,False
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,85.0,0,0,Canceled,2016-04-09,Christine Adams,Adams.Christine@verizon.com,494-859-4601,************2337,2,False
Resort Hotel,1,89,2016,May,19,2,1,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,113.0,0,0,Canceled,2016-03-28,Donna Hughes,DHughes@hotmail.com,403-154-8534,************5848,3,False
Resort Hotel,1,6,2016,May,19,2,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,90.0,0,0,Canceled,2016-04-29,Brian Morales,Brian_Morales@verizon.com,876-337-2106,************2776,3,False
Resort Hotel,1,45,2016,May,19,2,1,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,95.0,0,0,Canceled,2016-03-18,Thomas Evans,Thomas.E49@comcast.net,138-414-4523,************7447,4,False
Resort Hotel,1,5,2016,May,19,2,1,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,0,110,0,Transient,84.0,0,0,Canceled,2016-04-28,Vincent Hodges,Hodges_Vincent@outlook.com,402-390-9724,************5767,3,False
Resort Hotel,0,215,2016,May,19,2,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,52.2,0,1,Check-Out,2016-05-06,Joshua Tyler,Joshua_Tyler@yandex.com,749-082-4754,************7747,4,False
Resort Hotel,0,203,2016,May,19,2,1,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240,0,0,Transient,46.98,0,1,Check-Out,2016-05-08,Jonathan Walker,Walker.Jonathan11@outlook.com,425-790-3612,************1133,6,False
Resort Hotel,1,80,2016,May,19,2,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,73.0,0,1,Canceled,2016-04-15,Sara Weaver,Sara.W@comcast.net,820-620-0631,************5422,6,False
Resort Hotel,1,200,2016,May,19,2,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,101.7,0,1,Canceled,2016-04-28,Johnny Leonard,Johnny_Leonard@comcast.net,423-573-7150,************7704,7,False
Resort Hotel,1,187,2016,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,52.2,0,1,Canceled,2016-02-03,Christopher Roberts,ChristopherRoberts@att.com,445-362-0274,************4647,7,False
Resort Hotel,1,68,2016,May,19,2,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,71,0,0,Transient,58.0,0,1,Canceled,2016-03-04,David Odonnell,Odonnell_David@verizon.com,768-526-9320,************3957,7,False
Resort Hotel,1,127,2016,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,52.2,0,1,Canceled,2016-01-11,Patricia Nelson,Patricia.Nelson@hotmail.com,634-136-5430,************4382,7,False
Resort Hotel,1,187,2016,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,52.2,0,1,Canceled,2016-02-03,Denise Austin,DeniseAustin99@aol.com,930-860-7408,************4882,7,False
Resort Hotel,1,200,2016,May,19,2,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,101.7,0,1,Canceled,2016-04-28,Courtney Torres,Courtney_T67@aol.com,795-748-7254,************4776,7,False
Resort Hotel,1,187,2016,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,52.2,0,1,Canceled,2016-02-22,Steven Wilson,Wilson_Steven15@yandex.com,607-854-0994,************8634,7,False
Resort Hotel,1,109,2016,May,19,2,2,5,1,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,71,0,0,Transient,72.5,0,1,Canceled,2016-02-09,Nancy Fields,NFields@mail.com,846-599-6409,************9077,7,False
Resort Hotel,0,201,2016,May,19,2,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,40,0,0,Transient,84.96,0,0,Check-Out,2016-05-12,Corey Lee,CLee@yahoo.com,170-725-2335,************7004,10,True
Resort Hotel,0,226,2016,May,19,2,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,40,0,0,Transient,46.75,0,0,Check-Out,2016-05-12,Frank Martinez,Frank.M73@outlook.com,798-891-7689,************1684,10,False
Resort Hotel,0,188,2016,May,19,3,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Transient,74.76,0,1,Check-Out,2016-05-10,Samantha Hall,Samantha_H@aol.com,717-772-4957,************5217,7,False
Resort Hotel,0,288,2016,May,19,3,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Contract,55.83,0,0,Check-Out,2016-05-10,Ryan Smith,Ryan_S99@verizon.com,953-308-9927,************1945,7,False
